,Worldwide Gross,Production Budget,Runtime,Wknd 1 # Theaters,Critic Rate,Audience Rate,genre_Adventure,genre_Black Comedy,genre_Comedy,genre_Concert/Performance,genre_Documentary,genre_Drama,genre_Horror,genre_Musical,genre_Romantic Comedy,genre_Thriller/Suspense,genre_Western,mpaa_NC-17,mpaa_PG,mpaa_PG-13,mpaa_R,release_season_Spring,release_season_Summer,release_season_Winter
1187,70768144,30000000,95.0,2811.0,92,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1188,47902566,30000000,109.0,3013.0,59,84,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1189,53572822,30000000,105.0,2264.0,72,85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1190,65343694,30000000,111.0,2535.0,71,66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1191,51078541,30000000,111.0,3091.0,29,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1192,61449135,30000000,98.0,2973.0,36,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1193,82409520,30000000,99.0,3157.0,48,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1194,102716321,30000000,112.0,2455.0,49,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1195,46225326,30000000,104.0,3108.0,33,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1196,66742138,30000000,105.0,2605.0,83,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1197,87956618,30000000,118.0,3049.0,28,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1198,33315804,30000000,138.0,2468.0,80,68,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1199,61623819,30000000,124.0,2936.0,63,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1200,50145607,30000000,69.0,2405.0,90,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1201,23998226,30000000,106.0,2012.0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1202,104283753,30000000,109.0,2787.0,30,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1203,67255916,30000000,133.0,2564.0,52,66,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1204,60512680,30000000,91.0,3026.0,8,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1205,23676771,30000000,123.0,2555.0,68,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1206,40520649,30000000,101.0,3114.0,72,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1207,35403508,30000000,121.0,4.0,86,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1208,26323969,30000000,98.0,2654.0,4,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1209,27147991,30000000,97.0,2195.0,11,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1210,26184400,30000000,150.0,3.0,62,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1211,48330757,30000000,107.0,2913.0,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1212,19599974,30000000,118.0,2188.0,38,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1213,23353111,30000000,86.0,2505.0,11,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1214,64352607,30000000,122.0,48.0,64,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1215,8845575,30000000,132.0,42.0,80,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1216,15313631,30000000,160.0,5.0,76,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1217,3252550,30000000,80.0,1621.0,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1218,35891257,30000000,92.0,2.0,66,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1219,3721988,30000000,123.0,4.0,29,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1220,52339566,30000000,91.0,38.0,60,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1221,929157,30000000,92.0,13.0,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1222,286995378,29000000,115.0,3473.0,66,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1223,187707495,29000000,136.0,2961.0,82,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1224,77975209,29000000,99.0,3480.0,22,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1225,168841459,29000000,130.0,3.0,88,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1226,45336404,29000000,129.0,2152.0,69,59,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1227,44180664,29000000,110.0,1528.0,86,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1228,54045832,29000000,83.0,1535.0,73,48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1229,28452945,29000000,122.0,3.0,92,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1230,33013805,29000000,113.0,4.0,79,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1231,504050219,28000000,90.0,2.0,94,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,333080271,28000000,118.0,1687.0,85,81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1233,201867526,28000000,146.0,2757.0,87,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1234,140894685,28000000,81.0,2782.0,59,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,105159085,28000000,103.0,2530.0,31,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1236,94050951,28000000,115.0,3223.0,12,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1237,131459870,28000000,130.0,8.0,88,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1238,94500826,28000000,99.0,2792.0,78,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1239,101379287,28000000,81.0,3088.0,61,58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1240,112914167,28000000,104.0,3065.0,46,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1241,103452875,28000000,100.0,2745.0,75,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1242,71430876,28000000,108.0,5.0,80,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1243,82183683,28000000,88.0,2733.0,62,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1244,77477297,28000000,92.0,2601.0,59,79,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1245,97531134,28000000,117.0,3065.0,76,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1246,60780981,28000000,89.0,2507.0,64,80,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1247,91943956,28000000,101.0,2425.0,42,62,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1248,39360491,28000000,96.0,1430.0,30,70,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1249,40966716,28000000,83.0,2888.0,44,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1250,33000377,28000000,100.0,2204.0,17,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1251,33139618,28000000,117.0,1295.0,89,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1252,31390587,28000000,139.0,133.0,72,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1253,38959900,28000000,100.0,2872.0,28,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1254,63129909,28000000,103.0,2940.0,31,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1255,55307857,28000000,118.0,2362.0,56,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1256,62108587,28000000,113.0,2712.0,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1257,73421224,28000000,89.0,2647.0,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1258,16311335,28000000,107.0,2931.0,42,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1259,8891623,28000000,119.0,1673.0,38,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1260,8434601,28000000,98.0,2048.0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1261,8592432,28000000,100.0,2202.0,35,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1262,219265952,27500000,132.0,2871.0,90,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1263,96673002,27500000,109.0,2606.0,49,72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1264,50578411,27500000,92.0,22.0,87,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1265,15815509,27500000,130.0,265.0,46,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1266,155564919,27000000,105.0,2756.0,70,74,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1267,60527873,27000000,117.0,2271.0,29,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1268,57229890,27000000,133.0,594.0,85,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1269,93469699,27000000,98.0,3104.0,58,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1270,80681183,27000000,89.0,3295.0,22,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1271,55495466,27000000,110.0,1984.0,51,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1272,28773827,27000000,109.0,2211.0,22,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1273,16566235,27000000,106.0,1040.0,25,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1274,185904750,26000000,91.0,3144.0,33,43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1275,160822438,26000000,97.0,2954.0,88,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1276,177344230,26000000,116.0,2845.0,85,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1277,279500000,26000000,123.0,8.0,92,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1278,102404019,26000000,112.0,3072.0,68,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1279,201324422,26000000,119.0,1245.0,78,89,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1280,81275291,26000000,129.0,3277.0,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1281,75763814,26000000,106.0,5.0,77,89,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1282,63489752,26000000,110.0,3.0,83,54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1283,67647574,26000000,104.0,2476.0,19,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1284,54393637,26000000,115.0,2888.0,67,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1285,27866213,26000000,118.0,2936.0,8,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1286,16521410,26000000,116.0,2194.0,12,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1287,30601801,26000000,111.0,2203.0,22,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1288,33713827,26000000,117.0,2353.0,19,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1289,6154172,26000000,128.0,1769.0,37,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1290,2923959,26000000,128.0,28.0,53,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1291,86301599,25500000,129.0,1346.0,84,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1292,28575778,25100000,129.0,2030.0,59,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1293,622420667,25000000,127.0,3043.0,49,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1294,441286003,25000000,125.0,1605.0,71,77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295,412800000,25000000,133.0,1248.0,90,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1296,213120004,25000000,137.0,2534.0,75,89,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1297,274543085,25000000,116.0,6.0,79,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1298,226941585,25000000,91.0,3183.0,58,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1299,153733265,25000000,100.0,2663.0,19,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1300,410900000,25000000,129.0,1717.0,32,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1301,321365567,25000000,195.0,25.0,96,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1302,89476265,25000000,95.0,3091.0,66,86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1303,137984788,25000000,94.0,3139.0,85,70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1304,171302226,25000000,85.0,3411.0,77,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1305,142033509,25000000,107.0,2969.0,29,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1306,120832383,25000000,104.0,3367.0,17,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1307,164051250,25000000,122.0,28.0,93,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1308,152500343,25000000,121.0,8.0,63,83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1309,149228078,25000000,106.0,3018.0,49,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1310,98406855,25000000,109.0,2863.0,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1311,96633833,25000000,81.0,3155.0,20,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1312,53345287,25000000,106.0,2288.0,38,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1313,52543354,25000000,100.0,2194.0,18,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1314,81249176,25000000,117.0,3185.0,79,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1315,123696741,25000000,100.0,3005.0,13,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1316,58240458,25000000,102.0,3369.0,39,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1317,55090374,25000000,97.0,3003.0,35,56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1318,52427346,25000000,101.0,2960.0,66,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1319,50738810,25000000,119.0,5.0,64,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1320,39217912,25000000,123.0,3019.0,63,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1321,56434942,25000000,99.0,2625.0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1322,55279608,25000000,105.0,2623.0,43,79,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1323,38718031,25000000,111.0,2478.0,46,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1324,38749404,25000000,81.0,2750.0,21,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1325,29276904,25000000,109.0,2781.0,60,65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1326,28307092,25000000,143.0,33.0,91,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1327,39126427,25000000,100.0,2760.0,58,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1328,29863840,25000000,97.0,2936.0,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1329,40686409,25000000,103.0,2277.0,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1330,22032635,25000000,92.0,1110.0,74,69,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1331,36054706,25000000,114.0,2296.0,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1332,101937062,25000000,86.0,2320.0,99,80,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1333,32209741,25000000,85.0,2806.0,18,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1334,24591031,25000000,97.0,5.0,79,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1335,71009334,25000000,111.0,3044.0,35,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1336,23506237,25000000,89.0,1187.0,48,73,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1337,26341896,25000000,115.0,2635.0,45,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1338,16727470,25000000,107.0,2572.0,9,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1339,24215385,25000000,139.0,1869.0,82,92,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1340,28012862,25000000,91.0,840.0,47,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1341,28090896,25000000,120.0,2452.0,44,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1342,15907411,25000000,122.0,707.0,55,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1343,11229035,25000000,113.0,1291.0,64,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1344,11253821,25000000,110.0,2408.0,40,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1345,38112154,25000000,79.0,5.0,71,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1346,3605420,25000000,92.0,985.0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1347,2962177,25000000,98.0,1210.0,40,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1348,881745,25000000,87.0,489.0,11,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1349,9313302,25000000,125.0,4.0,43,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1350,48530887,25000000,154.0,3.0,42,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1351,10447579,24200000,110.0,6.0,71,53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1352,133000000,24000000,122.0,1349.0,85,81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1353,101363301,24000000,120.0,2663.0,81,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1354,86765463,24000000,90.0,2689.0,60,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1355,70027933,24000000,105.0,2225.0,23,60,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1356,62989834,24000000,113.0,3549.0,69,61,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1357,67348218,24000000,94.0,2443.0,52,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358,36856306,24000000,101.0,2735.0,65,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359,29823162,24000000,88.0,1631.0,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1360,28871190,24000000,127.0,9.0,54,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1361,27732366,24000000,110.0,1459.0,84,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,83660160,24000000,88.0,2470.0,73,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1363,35792945,24000000,98.0,2454.0,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1364,24474463,24000000,89.0,2476.0,17,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1365,102236596,23600000,87.0,3036.0,89,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366,190191646,23000000,88.0,2664.0,35,71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1367,141247413,23000000,106.0,2132.0,43,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1368,80171596,23000000,101.0,3003.0,29,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1369,77735925,23000000,101.0,2199.0,84,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1370,53182088,23000000,107.0,1832.0,57,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1371,38684906,23000000,97.0,2345.0,43,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1372,48783090,23000000,119.0,6.0,44,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1373,36374700,23000000,93.0,2439.0,80,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1374,43145662,23000000,105.0,2042.0,80,83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1375,12803305,23000000,98.0,6.0,80,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1376,24489150,23000000,121.0,9.0,73,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1377,13593473,23000000,100.0,19.0,49,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1378,4673377,23000000,99.0,10.0,14,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1379,131263370,22500000,104.0,2678.0,79,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1380,30864649,22500000,112.0,320.0,63,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1381,517600000,22000000,127.0,1101.0,74,80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1382,360099999,22000000,118.0,2186.0,83,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1383,189800000,22000000,97.0,2183.0,75,65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1384,146590987,22000000,110.0,3103.0,29,69,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1385,175516617,22000000,135.0,1805.0,89,87,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1386,70949793,22000000,138.0,3260.0,21,73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1387,55762229,22000000,88.0,2788.0,30,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1388,94270488,22000000,122.0,2023.0,68,81,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1389,95708457,22000000,121.0,2915.0,31,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1390,77229695,22000000,94.0,3391.0,51,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1391,70536870,22000000,105.0,3036.0,39,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1392,33762400,22000000,104.0,2765.0,53,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1393,51695362,22000000,100.0,2570.0,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1394,19288130,22000000,142.0,1536.0,51,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1395,22861785,22000000,120.0,1591.0,21,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1396,69698495,22000000,96.0,3434.0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1397,17216955,22000000,95.0,2870.0,50,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1398,20034713,22000000,105.0,4.0,62,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1399,15434375,22000000,115.0,2101.0,53,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1400,9448623,22000000,114.0,2.0,33,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1401,19563579,22000000,92.0,1935.0,36,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1402,4065020,22000000,105.0,6.0,50,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1403,92987651,21500000,120.0,15.0,90,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1404,24419219,21500000,119.0,1631.0,62,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1405,22331846,21500000,102.0,1915.0,47,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1406,74363777,21500000,112.0,5.0,44,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1407,236412453,21000000,122.0,16.0,92,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1408,52037603,21000000,81.0,2128.0,81,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1409,48977233,21000000,92.0,2459.0,41,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1410,38017873,21000000,134.0,2127.0,32,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1411,81452811,21000000,128.0,4.0,83,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1412,5046038,21000000,91.0,22.0,61,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1413,2840417,20700000,97.0,256.0,71,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1414,389925971,20000000,115.0,1078.0,94,96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1415,451421625,20000000,85.0,2.0,93,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1416,358994850,20000000,120.0,2222.0,24,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
